App,Rating,Size,Installs,Category
DB Navigator,0.75,0.1999319942195087,0.009999999009999998,C
Nights at Cube Pizzeria 3D – 2,0.75,0.35994559537560694,0.0049999990049999984,C
Powershop AU,0.75,0.10992434356920339,9.999000009999e-06,C
E.G. Chess Free,0.75,0.22993454443627712,9.999000009999e-06,C
Block Buddy,0.75,0.049919243135666536,9.99000000999e-07,C
A&E - Watch Full Episodes of TV Shows,0.75,0.18993114414725254,0.000999999000999999,B
Lifetime - Watch Full Episodes & Original Movies,0.75,0.18993114414725254,0.000999999000999999,B
Mini for fb lite,0.75,0.01091592785386758,9.999900009999899e-05,C
Learn C# - .Net - C Sharp Programming Tutorial App,0.75,0.08592230339578864,9.999900009999899e-05,B
DT Manager,0.75,0.03091762799837986,4.99000000499e-07,C
What U See,0.75,0.20993284429176481,9.999900009999899e-05,B
Home Pony 2,0.75,0.25993709465304554,0.000999999000999999,B
DS Flashlight,0.75,0.057919923193471445,9.999000009999e-06,C
U Assist - Screen Mirroring & Sharing App,0.75,0.034917968027282316,4.9999000049999e-05,C
PhotoFrame for Synology DS,0.75,0.025917202962251792,9.000000009000001e-09,C
Mad Libs,0.75,0.6099668471820104,0.000999999000999999,C
L.A. Crime Stories Mad City Crime,0.75,0.9899991499277438,0.000999999000999999,C
Rescue Robots Survival Games,0.75,0.6899736477600595,0.0049999990049999984,C
C Programs Handbook,0.75,0.03091762799837986,4.9999000049999e-05,C
Be U Salons Hair-Beauty Deals In Delhi & Bangalore,0.75,0.15992859393048411,9.999900009999899e-05,B
foodpanda - Local Food Delivery,0.75,0.15992859393048411,0.009999999009999998,C
Step Counter - Calorie Counter,0.75,0.021916862933349334,0.000499999000499999,C
Adblock Plus for Samsung Internet - Browse safe.,0.75,0.02091677792612372,0.000999999000999999,C
Wifi Test,0.75,0.03091762799837986,0.000999999000999999,C
50 Healthy Slow Cooker Recipes,0.75,0.0899226434246911,9.999000009999e-06,C
Cursive Writing Wizard - Handwriting,0.75,0.30994134501432624,0.000999999000999999,C
AE Master Moto,0.75,0.3699464454478631,0.000999999000999999,C
EF Mentor: Words,0.75,0.3899481455923754,4.9999000049999e-05,C
ABC News - US & World News,0.75,0.3499447453033508,0.000999999000999999,C
AE Blackjack,0.75,0.16992944400274027,9.999900009999899e-05,B
T-Mobile SyncUP DRIVE,0.75,0.1799302940749964,9.999900009999899e-05,B
Whoowasit? - Best kids game!,0.75,0.25993709465304554,4.999000004999e-06,C
AE Video Poker,0.75,0.1799302940749964,4.9999000049999e-05,B
Dt Tracking,0.75,0.23993539450853324,9.9000000099e-08,C
Mupen64+AE FREE (N64 Emulator),0.75,0.11992519364145952,0.000999999000999999,B
Ustream,0.75,0.07292119830185566,0.009999999009999998,C
Sword Art Online: Integral Factor,0.75,0.3199421950865824,0.000999999000999999,C
Does not Commute,0.75,0.7799812984103649,0.0049999990049999984,C
Talking Babsy Baby: Baby Games,0.75,1.0,0.009999999009999998,C
Healthy Recipes Free,0.75,0.16992944400274027,9.999900009999899e-05,B
AC Remote for Midea - NOW FREE,0.75,0.25993709465304554,9.999900009999899e-05,B
Electric Car Taxi Driver: NY City Cab Taxi Games,0.75,0.5399608966762175,0.000999999000999999,C
PumpUp — Fitness Community,0.75,0.5699634468929858,0.000999999000999999,C
Theme for Iphone X Plus,0.75,0.07992179335243496,9.999000009999e-06,C
Download Facebook Photo Albums,0.75,0.02491711795502618,9.999900009999899e-05,C
Call Blocker & Blacklist,0.75,0.04191856307786162,9.99000000999e-07,C
Experiment Z - Zombie,0.75,0.8799897991329263,0.009999999009999998,C
X Home Bar - Home Bar Gesture Pro,0.75,0.019916692918898107,9.999000009999e-06,C
Rent.com Apartment Homes,0.75,0.05091932814289215,0.000999999000999999,B
Flexiroam X,0.75,0.20993284429176481,9.999900009999899e-05,B
X Browser,0.75,0.02491711795502618,4.9999000049999e-05,C
Room planner: Interior & Floorplan Design for IKEA,0.75,0.2699379447253017,9.999900009999899e-05,B
Grand Stickman Cover V,0.75,0.3699464454478631,9.999900009999899e-05,C
Super Dr. Parking 3D,0.75,0.40994984573688764,0.000999999000999999,C
Dr. Rocket,0.75,0.0339178830200567,0.000999999000999999,C
Dr. Muscle,0.75,0.32994304515883854,9.999000009999e-06,C
Dr. Dominoes,0.75,0.05691983818624583,0.000499999000499999,B
weather HD,0.75,0.04491881809953846,9.999000009999e-06,C
Bedroom Decorating Ideas,0.75,0.05892000820069706,0.000499999000499999,B
DQT GPS,0.75,0.06292034822959952,4.99000000499e-07,C
Air Conditioner Maintenance,0.75,0.002115179790282174,4.999000004999e-06,C
Kitchen Island Ideas,0.75,0.057919923193471445,4.9999000049999e-05,B
10 Best Foods for You,0.75,0.037918223048959164,0.000499999000499999,C
DS finder,0.75,0.3199421950865824,0.000499999000499999,C
Calorie Counter - Macros,0.75,0.054919668171794604,9.999900009999899e-05,B
Living Room Decorating Ideas,0.75,0.057919923193471445,0.000999999000999999,B
DR Sebi's Alkaline List,0.75,0.054919668171794604,4.999000004999e-06,C
Self-help Anxiety Management,0.75,0.22993454443627712,0.000499999000499999,B
Home Decoration Game,0.75,0.18993114414725254,0.0049999990049999984,C
Room Painting Ideas,0.75,0.0759214533235325,0.000999999000999999,B
Ladies' Ab Workout FREE,0.75,0.08492221838856304,0.000999999000999999,B
Dr. Doug's Tips,0.75,0.3399438952310947,9.99000000999e-07,C
Alt-C,0.75,0.04691898811398969,9.999000009999e-06,C
"Homes.com 🏠 For Sale, Rent",0.75,0.1799302940749964,0.000999999000999999,B
Six Pack Abs Photo Editor,0.75,0.16992944400274027,0.000999999000999999,B
ODTMobile v4,0.75,0.15992859393048411,9.99000000999e-07,C
T-Mobile Tuesdays,0.75,0.20993284429176481,0.0049999990049999984,C
hellofood - Food Delivery,0.75,0.2499362445807894,0.000999999000999999,B
Crazy Doctor,0.75,0.1299260437137157,0.009999999009999998,C
AJ Styles Wallpaper 2018 - AJ Styles HD Wallpaper,0.75,0.03591805303450794,9.99000000999e-07,C
Dungeon Rush,0.75,0.8099838486271332,0.000999999000999999,C
ZipRealty Real Estate & Homes,0.75,0.14992774385822796,9.999900009999899e-05,B
EI Calculator,0.75,0.014916267882770036,9.9000000099e-08,C
Flashlight Free w/ compass,0.75,0.018916607911672493,9.999000009999e-06,C
QR Code Reader,0.75,0.026917287969477406,0.04999999905,C
AK-47: Simulator and Shooting,0.75,0.1399268937859718,9.999900009999899e-05,B
Avenger Legends,0.75,0.9399948995664631,9.999900009999899e-05,C
Learn German: Die Bienenretter,0.75,0.789982148482621,4.999000004999e-06,C
All Events in City,0.75,0.09492306846081917,9.999900009999899e-05,B
Ticketmaster Event Tickets,0.75,0.35994559537560694,0.0049999990049999984,C
Fever,0.75,0.11992519364145952,0.000999999000999999,B
Light Meter - EV,0.75,0.08492221838856304,9.99000000999e-07,C
Cash App,0.75,0.14992774385822796,0.009999999009999998,C
AI Benchmark,0.75,0.9899991499277438,4.999000004999e-06,C
DW Spectrum™ IPVMS Mobile,0.75,0.2999404949420701,9.999000009999e-06,C
I am Rich Plus,0.75,0.08692238840301426,9.999000009999e-06,C
Ecobank Mobile Banking,0.75,0.4199506958091438,0.000999999000999999,C
EJ Insight,0.75,0.0027152307946175427,9.99000000999e-07,C
Tennis Champion 3D - Online Sports Game,0.75,0.42995154588139994,0.0049999990049999984,C
Android P Launcher 9.0 launcher,0.75,0.022916947940574948,9.999000009999e-06,C
DW Witness,0.75,0.034917968027282316,4.99000000499e-07,C
AO Player,0.75,0.03291779801283109,9.99000000999e-07,C
DF Coaching,0.75,0.03591805303450794,9.9000000099e-08,C
Baby Name Together,0.75,0.23993539450853324,9.999900009999899e-05,B
I AM RICH PRO PLUS,0.75,0.40994984573688764,9.99000000999e-07,C
Survival: Prison Escape,0.75,0.32994304515883854,0.009999999009999998,C
Q Link Wireless Zone,0.75,0.16992944400274027,0.000499999000499999,B
Ei Somoy & Dainik Sangbad & Statesman (PDF),0.75,0.05291949815734338,9.9000000099e-08,C
Baby Panda Musical Genius,0.75,0.3699464454478631,0.000999999000999999,C
I am Bread,0.75,0.1999319942195087,9.999000009999e-06,C
DG Video Editor,0.75,0.02491711795502618,9.999000009999e-06,C
Sharaf DG,0.75,0.11992519364145952,0.000499999000499999,B
Bualuang mBanking,0.75,0.09992349349694725,0.0049999990049999984,C
ALPHA - Artificial Intelligence,0.75,0.031917713005605475,9.99000000999e-07,C
Loop - Caribbean Local News,0.75,0.11992519364145952,0.000999999000999999,B
Citi Mobile®,0.75,0.4599540960981684,0.0049999990049999984,C
ECナビ×シュフー,0.75,0.07392128330908128,4.9999000049999e-05,B
EC Reps,0.75,0.05391958316456899,9.9000000099e-08,C
Super Ear,0.75,0.06592060325127636,9.999900009999899e-05,B
FD VR - Virtual Reality Camera,0.75,0.07392128330908128,9.999900009999899e-05,B
HD Camera - silent shutter,0.75,0.03891830805618478,0.000999999000999999,C
EX File Explorer File Manager,0.75,0.05892000820069706,0.000999999000999999,B
Mad Skills Motocross,0.75,0.4399523959536561,0.000999999000999999,C
Blur,0.75,0.02391703294780056,0.000999999000999999,C
Subway Simulator 3D,0.75,0.6199676972542666,0.000999999000999999,C
FD VR Store -VR Games and Apps,0.75,0.07492136831630689,9.999000009999e-06,C
Tencent News,0.75,0.22993454443627712,0.000999999000999999,B
Tinder,0.75,0.6799727976878035,0.0999999991,C
Dino T-Rex,0.75,0.02391703294780056,0.009999999009999998,C
E! News,0.75,0.2499362445807894,0.000999999000999999,B
MK eCatalog,0.75,0.0619202632223739,0.000999999000999999,B
XCOM: TBG,0.75,0.9499957496387192,9.999900009999899e-05,C
CNN Breaking US & World News,0.75,0.2499362445807894,0.009999999009999998,C
RISK: Global Domination,0.75,0.7499787481935964,0.0049999990049999984,C
Bengali Newspaper - The first L.,0.75,0.054919668171794604,0.000999999000999999,B
FD VR Player - for Youtube 3D,0.75,0.09092272843191672,0.000499999000499999,B
Ebenezer AH,0.75,0.2699379447253017,4.99000000499e-07,C
Prestige AH,0.75,0.28993964486981394,9.9000000099e-08,C
Bee'ah Employee App,0.75,0.05391958316456899,9.9000000099e-08,C
DK Browser,0.75,0.02391703294780056,9.000000009000001e-09,C
Creative Ideas - DIY & Craft,0.75,0.04491881809953846,9.999900009999899e-05,C
Download Manager For Android Free,0.75,0.03291779801283109,9.999900009999899e-05,C
F & M Mobile Banking,0.75,0.1299260437137157,4.999000004999e-06,C
Download Video Free,0.75,0.0619202632223739,0.000999999000999999,B
Fast Download Manager,0.75,0.016916437897221262,0.000999999000999999,C
Turbo Download Manager (and Browser),0.75,0.031917713005605475,0.0049999990049999984,C
DV Lottery Photo Tool,0.75,0.016916437897221262,4.9999000049999e-05,C
Sky News,0.75,0.18993114414725254,0.000999999000999999,B
Lerni. Learn languages.,0.75,0.0689208582729532,0.000499999000499999,B
X your Ex - Break Up Treatment,0.75,0.6399693973987789,4.999000004999e-06,C
CP RACING 2 FREE,0.75,0.18993114414725254,9.999900009999899e-05,B
FP Legacy,0.75,0.4399523959536561,9.99000000999e-07,C
Bacteria Vaginosis,0.75,0.07692153833075811,0.000999999000999999,B
University of Florida,0.75,0.0759214533235325,9.999000009999e-06,C
"Herpes Dating: 1,000K+ Singles",0.75,0.2699379447253017,9.999000009999e-06,C
VIVA BH,0.75,0.025917202962251792,9.999900009999899e-05,C
DSLR Photography Training apps,0.75,0.14992774385822796,9.999900009999899e-05,B
CJ Wilson's ZoomZoomnation,0.75,0.08192195336603611,4.99000000499e-07,C
ER Hospital Simulator,0.75,0.5999659971097543,9.999900009999899e-05,C
BD Internet Packages (Updated),0.75,0.029917542991154247,4.9999000049999e-05,C
Couple - Relationship App,0.75,0.08392213338133742,0.000999999000999999,B
LOVOO,0.75,0.6799727976878035,0.009999999009999998,C
BN Whitening Shoppe Ph,0.75,0.1299260437137157,9.9000000099e-08,C
CT Abdomen Pelvis,0.75,0.35994559537560694,9.999000009999e-06,C
Ray Financial Calculator Pro,0.75,0.02391703294780056,9.999000009999e-06,C
Patook - make platonic friends,0.75,0.49995749638719295,9.999900009999899e-05,C
uCiC- Videos and Photos on demand,0.75,0.06992094328017881,9.999900009999899e-05,B
BN Pro PercentXL-b Neon HD Txt,0.75,0.008335708535225495,4.999000004999e-06,C
Educationboard Results BD,0.75,0.07192111329463005,9.999900009999899e-05,B
GPS Map Free,0.75,0.0759214533235325,0.0049999990049999984,C
CK 初一 十五,0.75,0.0014451228354410125,9.999000009999e-06,C
Amazon for Tablets,0.75,0.21993369436402097,0.009999999009999998,C
Collage&Add Stickers papelook,0.75,0.30994134501432624,0.0049999990049999984,C
Virtual Mom Surgery Doctor : ER Emergency Hospital,0.75,0.7699804483381087,9.999900009999899e-05,C
NHL,0.75,0.47995579624268064,0.0049999990049999984,C
BN Pro ArialXL-b HD Text,0.75,0.004695399108924259,9.99000000999e-07,C
Toy Truck Rally 3D,0.75,0.2499362445807894,0.04999999905,C
Sniper Killer Shooter,0.75,0.18993114414725254,0.009999999009999998,C
SW-100.tch by Callstel,0.75,0.007075601426121221,0.000999999000999999,C
Discover Color,0.75,0.06392043323682513,9.999900009999899e-05,B
EU Life Explorer,0.75,0.11992519364145952,4.9000000049000004e-08,C
CU SoCal Mobile Banking,0.75,0.2499362445807894,9.999000009999e-06,C
Bi en Línea,0.75,0.16992944400274027,9.999900009999899e-05,B
Find&Save - Local Shopping,0.75,0.0619202632223739,0.000499999000499999,B
Modern Counter Terrorist FPS Shoot,0.75,0.40994984573688764,9.999900009999899e-05,C
Navy Gunner Shoot War 3D,0.75,0.4399523959536561,0.009999999009999998,C
BC Slots - The Lost Reels FREE,0.75,0.21993369436402097,9.999000009999e-06,C
CU of Colorado Mobile Banking,0.75,0.2499362445807894,9.999000009999e-06,C
Teladoc Member,0.75,0.22993454443627712,0.000499999000499999,B
Poker Equity Calculator Pro for No Limit Hold'em,0.75,0.1399268937859718,4.999000004999e-06,C
British Columbia Tourist Places (Guide),0.75,0.029917542991154247,9.9000000099e-08,C
RightNow English Conversation,0.75,0.10992434356920339,0.000999999000999999,B
Multicraft Miner Exploration,0.75,0.7399778981213403,0.000999999000999999,C
2RedBeans,0.75,0.3199421950865824,9.999000009999e-06,C
Schengen/EU App,0.75,0.10992434356920339,9.99000000999e-07,C
Periscope - Live Video,0.75,0.14992774385822796,0.009999999009999998,C
Hangouts Dialer - Call Phones,0.75,0.000705059930094058,0.009999999009999998,C
JackThreads: Men's Shopping,0.75,0.026917287969477406,0.000999999000999999,C
CJ's Tire & Automotive,0.75,0.3399438952310947,9.99000000999e-07,C
LightInTheBox Online Shopping,0.75,0.25993709465304554,0.0049999990049999984,C
Dr.Slender Ep 1 Guide (Eng),0.75,0.2699379447253017,9.999000009999e-06,C
BAMMS for BM SQ,0.75,0.09992349349694725,9.000000009000001e-09,C
Schulman B.V.,0.75,0.1999319942195087,9.9000000099e-08,C
BD tools,0.75,0.0020151712895596125,9.999000009999e-06,C
Color Quartets,0.75,0.11992519364145952,9.99000000999e-07,C
be Produbanco,0.75,0.21993369436402097,9.999900009999899e-05,B
Super Ear Super Hearing,0.75,0.009715825845196842,9.999000009999e-06,C
ER Blood Draw Doctor & Surgeon,0.75,0.579964296965242,4.9999000049999e-05,C
Learn Body Parts in English,0.75,0.4199506958091438,0.000999999000999999,C
Launcher Theme for LG K10 2018,0.75,0.10992434356920339,9.999900009999899e-05,B
FL Racing Manager 2018 Lite,0.75,0.14992774385822796,9.999900009999899e-05,B
Hovercraft Racer,0.75,0.2799387947975578,9.999900009999899e-05,B
Background Changer & Eraser,0.75,0.10992434356920339,0.000499999000499999,B
BR Video Player,0.75,0.03091762799837986,4.999000004999e-06,C
Bleacher Report Live,0.75,0.3199421950865824,4.9999000049999e-05,C
CL e-bank,0.75,0.03691813804173355,9.999000009999e-06,C
Cute Questions BF,0.75,0.03291779801283109,9.99000000999e-07,C
ScreenMeet. Easy Phone Meeting,0.75,0.0899226434246911,9.999900009999899e-05,B
Superhero Doctor 2 -ER Surgery,0.75,0.719976197976828,0.009999999009999998,C
Inch/cm/Foot Conversion,0.75,0.02091677792612372,9.999900009999899e-05,C
CL Pro App for Craigslist,0.75,0.012916097868318809,9.999000009999e-06,C
Speed Boat Racing,0.75,0.2699379447253017,0.000999999000999999,B
Web Browser & Explorer,0.75,0.06592060325127636,0.0049999990049999984,C
BP and Sugar Test Prank,0.75,0.049919243135666536,0.000999999000999999,B
Blood Pressure Tracker,0.75,0.01791652290444688,9.99000000999e-07,C
English Audio Books - Librivox,0.75,0.09992349349694725,0.000999999000999999,B
Auto Background Changer,0.75,0.0619202632223739,0.000999999000999999,B
DCUO|CR Calculator Lite,0.75,0.016916437897221262,9.999000009999e-06,C
📏 Smart Ruler ↔️ cm/inch measuring for homework!,0.75,0.031917713005605475,9.999000009999e-06,C
CBS Sports Fantasy,0.75,0.2699379447253017,0.000999999000999999,B
Blood Pressure(BP) Report Lite,0.75,0.0032652775485916305,9.999000009999e-06,C
MedM Blood Pressure,0.75,0.15992859393048411,9.999000009999e-06,C
Quiz for Clash Royale™,0.75,0.3199421950865824,9.999900009999899e-05,C
ESPN Fantasy Sports,0.75,0.09992349349694725,0.0049999990049999984,C
beIN SPORTS TR,0.75,0.1299260437137157,0.009999999009999998,C
USMLE Step 2 CK Cards Lite,0.75,0.014916267882770036,4.999000004999e-06,C
Brainf*ck Interpreter,0.75,0.018916607911672493,9.99000000999e-07,C
BH Cosmetics,0.75,0.03591805303450794,9.99000000999e-07,C
BN Pro Percent White HD Text,0.75,0.0032652775485916305,4.999000004999e-06,C
Dreamland Arcade - Steven Universe,0.75,0.23993539450853324,0.000499999000499999,B
InstaCam - Camera for Selfie,0.75,0.09992349349694725,0.000999999000999999,B
BN Pro LcdD HD Text,0.75,0.004215358305455964,4.999000004999e-06,C
Make your Be Like Bill,0.75,0.02791737297670302,4.999000004999e-06,C
Battlefield™ Companion,0.75,0.6199676972542666,0.009999999009999998,C
BT One Voice mobile access,0.75,0.004285364255961757,4.999000004999e-06,C
"FOX Sports: Live Streaming, Scores & News",0.75,0.8199846986993894,0.0049999990049999984,C
Alba Heaven - Alvarez Job Portal Services,0.75,0.11992519364145952,0.0049999990049999984,C
Texas Holdem Poker,0.75,0.25993709465304554,0.009999999009999998,C
Holy Knight EN,0.75,0.40994984573688764,0.000999999000999999,C
Mobile CS,0.75,0.05691983818624583,9.99000000999e-07,C
US Open Tennis Championships 2018,0.75,0.32994304515883854,0.000999999000999999,C
BF 4 Guns,0.75,0.1299260437137157,4.9999000049999e-05,B
PGA TOUR,0.75,0.5199591965317052,0.000999999000999999,C
GolfLogix GPS + Putt Breaks,0.75,0.6099668471820104,0.000999999000999999,C
Casual Sic Bo (骰寶),0.75,0.021916862933349334,4.99000000499e-07,C
Crazy ER Open Heart Surgery Simulator,0.75,0.44995324602591225,0.000499999000499999,C
King of B.S.,0.75,0.008315706835080983,9.9000000099e-08,C
BF Combat: Genesis,0.75,0.8199846986993894,9.999900009999899e-05,C
Camera V7 24 Megapixel,0.75,0.02491711795502618,9.999900009999899e-05,C
cloudLibrary,0.75,0.3499447453033508,9.999900009999899e-05,C
Union League,0.75,0.37994729552011924,9.999000009999e-06,C
"SweetRing - Meet, Match, Date",0.75,0.6299685473265227,0.000999999000999999,C
Best Western e-Concierge Hotel,0.75,0.22993454443627712,9.999000009999e-06,C
CV Maker for Job Applications:Photo Resume Builder,0.75,0.2499362445807894,9.999000009999e-06,C
FR: My Famous Lover,0.75,0.2799387947975578,9.999000009999e-06,C
"Newton Mail - Email App for Gmail, Outlook, IMAP",0.75,0.2999404949420701,0.000999999000999999,B
BJ Memo Widget,0.75,0.0016651415370306476,4.9999000049999e-05,C
Camera FV-5 Lite,0.75,0.05591975317902022,0.009999999009999998,C
El Laberinto del Demonio 3D,0.75,0.30994134501432624,0.000999999000999999,C
San Andreas Crime Stories,0.75,0.9699974497832315,0.009999999009999998,C
Masha and The Bear,0.75,0.18993114414725254,0.0049999990049999984,C
Miami crime simulator,0.75,1.0,0.009999999009999998,C
CG Yojna & Jansampark,0.75,0.040918468069785933,4.999000004999e-06,C
Sweet mi - unlimited hunnam hunting blind date,0.75,0.2699379447253017,0.000499999000499999,B
Restart Navigator,0.75,0.001925163638909307,9.999900009999899e-05,C
SAP BW Tutorial,0.75,0.09392298345359355,9.99000000999e-07,C
Real Tractor Farming,0.75,0.5599625968207297,0.000999999000999999,C
CV Templates 2018,0.75,0.25993709465304554,4.999000004999e-06,C
Used Cars Mexico,0.75,0.02491711795502618,4.9999000049999e-05,C
NB|AZ Mobile Banking,0.75,0.1299260437137157,9.999000009999e-06,C
Snap Cat Face Camera,0.75,0.048919158128440915,0.000999999000999999,B
K-Rain BL,0.75,0.32994304515883854,9.99000000999e-07,C
Motocross Beach Jumping 3D,0.75,0.42995154588139994,0.009999999009999998,C
BL Community Icon Pack,0.75,0.026917287969477406,9.999000009999e-06,C
Camera ZOOM FX - FREE,0.75,0.060920178215148287,0.0049999990049999984,C
Winter Wonderland,0.75,0.37994729552011924,4.9999000049999e-05,C
GITZ.bz,0.75,0.02391703294780056,9.000000009000001e-09,C
Supervision service,0.75,0.14992774385822796,0.000499999000499999,B
LTC AS Legal,0.75,0.012916097868318809,9.9000000099e-08,C
e-Anatomy,0.75,0.7399778981213403,9.999900009999899e-05,C
Modern Counter Global Strike 3D V2,0.75,0.47995579624268064,4.9999000049999e-05,C
MyQuest for Patients,0.75,0.15992859393048411,9.999900009999899e-05,B
24 megapixel hd camera,0.75,0.05091932814289215,9.999900009999899e-05,B
BURGER KING® App,0.75,0.3899481455923754,0.0049999990049999984,C
FR Calculator,0.75,0.025917202962251792,4.99000000499e-07,C
Alarm Clock Free,0.75,0.10992434356920339,0.009999999009999998,C
DIY Crafts Cds,0.75,0.03091762799837986,4.9999000049999e-05,C
Extreme Motorbike Jump 3D,0.75,0.789982148482621,0.009999999009999998,C
El Pollo Loco - Loco Rewards,0.75,0.2499362445807894,9.999900009999899e-05,B
El Chavo,0.75,0.4899566463149368,9.999000009999e-06,C
KISW 99.9 FM SEATTLE,0.75,0.05191941315011776,9.999900009999899e-05,B
Woodman Deluxe,0.75,0.043918733092312846,4.999000004999e-06,C
Logo Maker - Small Business,0.75,0.1399268937859718,9.999900009999899e-05,B
Camera51 - a smarter camera,0.75,0.1799302940749964,0.000999999000999999,B
How To Color Disney Princess - Coloring Pages,0.75,0.09392298345359355,0.000499999000499999,B
CB Frequencies,0.75,0.013916182875544423,9.9000000099e-08,C
Dating Network,0.75,0.18993114414725254,9.999000009999e-06,C
Resume Builder - Curriculum Vitae & Resume Maker,0.75,0.08092187835966057,4.999000004999e-06,C
HTC Sense Input - FR,0.75,0.07992179335243496,9.999900009999899e-05,B
Burger King Italia,0.75,0.2999404949420701,0.000499999000499999,B
FR: My Secret Pets! ,0.75,0.30994134501432624,4.9999000049999e-05,C
Yaoi Ooku: Distorted Love,0.75,0.06292034822959952,9.999900009999899e-05,B
CB Radio Chat - for friends!,0.75,0.07892170834520934,0.000999999000999999,B
California Cameras - Traffic,0.75,0.05391958316456899,9.999000009999e-06,C
Real DJ Simulator,0.75,0.5499617467484736,0.009999999009999998,C
"Phogy, 3D Camera",0.75,0.09892340848972163,0.000999999000999999,B
CG Backgrounds,0.75,0.03591805303450794,4.99000000499e-07,C
AZ Screen Recorder pro,0.75,0.03691813804173355,4.999000004999e-06,C
Cafe.ba,0.75,0.043918733092312846,9.999000009999e-06,C
MEGA MAN MOBILE,0.75,0.39994899566463155,9.999000009999e-06,C
Instant Ba-dum-tss,0.75,0.019916692918898107,9.99000000999e-07,C
Oracle BI Mobile,0.75,0.07692153833075811,9.999000009999e-06,C
Crazy Wheels,0.75,0.06992094328017881,0.009999999009999998,C
High Blood Pressure Symptoms,0.75,0.022916947940574948,9.999900009999899e-05,C
Caller ID +,0.75,0.0010950930829120476,0.000999999000999999,C
Commando Adventure Assassin,0.75,0.47995579624268064,0.0049999990049999984,C
Familyfirst Messenger,0.75,0.03291779801283109,9.000000009000001e-09,C
BI Office,0.75,0.001925163638909307,9.999000009999e-06,C
Pill Identifier and Drug list,0.75,0.16992944400274027,9.999900009999899e-05,B
All of the parking lot - National Park application (parking lot search / parking sharing / discount payment),0.75,0.1399268937859718,0.000499999000499999,B
RC Monster Truck - Offroad Driving Simulator,0.75,0.2699379447253017,0.0049999990049999984,C
GoPro (formerly Capture),0.75,0.4699549461704245,0.009999999009999998,C
Flight Simulator: Fly Plane 3D,0.75,0.20993284429176481,0.04999999905,C
CMB Free Dating App,0.75,0.39994899566463155,0.000999999000999999,C
Klix.ba,0.75,0.05691983818624583,9.999900009999899e-05,B
Gas Station,0.75,0.04491881809953846,9.999900009999899e-05,C
ricardo.ch,0.75,0.2699379447253017,0.000499999000499999,B
Samsung SMART CAMERA App,0.75,0.21993369436402097,0.000999999000999999,B
Poynt,0.75,0.09992349349694725,0.0049999990049999984,C
Lake Michigan CU Mobile,0.75,0.054919668171794604,4.9999000049999e-05,B
BI Mobile Banking,0.75,0.2699379447253017,9.999000009999e-06,C
Picture Grid Builder,0.75,0.03891830805618478,0.0049999990049999984,C
Groovebook Photo Books & Gifts,0.75,0.35994559537560694,0.000499999000499999,C
Dots puzzle,0.75,0.1399268937859718,4.9999000049999e-05,B
Pregnant Mom ER Emergency Doctor Hospital Games,0.75,0.2699379447253017,4.9999000049999e-05,B
JustDating,0.75,0.4899566463149368,0.000499999000499999,C
Tattoo Color By Number Draw Book Page Pixel Art,0.75,0.2499362445807894,9.999900009999899e-05,B
Contents Provider(C.P.)Explorer,0.75,0.011916012861093193,9.9000000099e-08,C
All Language Translator,0.75,0.02091677792612372,0.0049999990049999984,C
Oxford A-Z of English Usage,0.75,0.10992434356920339,0.000999999000999999,B
Trinomial Factoring Wizard,0.75,0.0007350624803108265,9.99000000999e-07,C
BJ’s Mobile App,0.75,0.3499447453033508,0.000499999000499999,C
Cures A-Z,0.75,0.040918468069785933,9.999900009999899e-05,C
myMetro,0.75,0.05291949815734338,0.009999999009999998,C
ES-IPTV,0.75,0.10992434356920339,4.9999000049999e-05,B
Culver's,0.725,0.048919158128440915,9.999900009999899e-05,C
cronometer (ad free),0.725,0.0829220483741118,4.9999000049999e-05,C
BN Pro LcdD Legacy Text,0.725,0.004035343004155353,9.999000009999e-06,C
Cricket Visual Voicemail,0.725,0.05091932814289215,0.009999999009999998,C
A+ Mobile,0.725,0.06292034822959952,9.999000009999e-06,C
Jungle book-The Great Escape,0.725,0.2499362445807894,9.999900009999899e-05,C
Zombie War Z : Hero Survival Rules,0.725,0.6199676972542666,9.999900009999899e-05,C
Z Day: Hearts of Heroes,0.725,0.6699719476155473,0.000999999000999999,C
How well do you know me?,0.725,0.06392043323682513,9.999900009999899e-05,C
A Call From Santa Claus!,0.725,0.10992434356920339,0.000999999000999999,C
TV.AE,0.725,0.07492136831630689,9.999000009999e-06,C
funny Image Comments for FB,0.725,0.14992774385822796,4.999000004999e-06,C
AE GTO Racing,0.725,0.3499447453033508,9.999900009999899e-05,C
EP Chain Reaction,0.725,0.20993284429176481,9.999000009999e-06,C
AC Remote for Haier - NOW FREE,0.725,0.2699379447253017,4.9999000049999e-05,C
AC remote control mobile,0.725,0.07692153833075811,9.999900009999899e-05,C
AE 3D Moto 3,0.725,0.25993709465304554,9.999900009999899e-05,C
Sweet Baby Girl - Dream House and Play Time,0.725,0.579964296965242,0.009999999009999998,C
Foot Surgery Hospital Simulator: ER Doctor Games,0.725,0.2799387947975578,9.999900009999899e-05,C
Brica BPRO5 AE,0.725,0.03891830805618478,0.000499999000499999,C
NYTimes - Latest News,0.725,0.22993454443627712,0.009999999009999998,C
To-Do List Widget,0.725,0.001925163638909307,0.000999999000999999,C
